"","word","no_rows"
"21489","kingsize",1
"21490","kingsport",1
"21491","kingston",1
"21492","kinks",2
"21493","kinney",1
"21494","kiosk",5
"21495","kiosks",1
"21496","kira",3
"21497","kirk",1
"21498","kirstina",1
"21499","kis",1
"21500","kisbye",1
"21501","kismet",3
"21502","kissen",1
"21503","kisser",1
"21504","kisses",8
"21505","kit",121
"21506","kit's",2
"21507","kitched",2
"21508","kitchedn",1
"21509","kitcheen",1
"21510","kitchen",8964
"21511","kitchenaid",1
"21512","kitchenblock",1
"21513","kitchenette",195
"21514","kitchenettes",2
"21515","kitchennette",1
"21516","kitchens",38
"21517","kitchentte",1
"21518","kitchenware",53
"21519","kitchenwares",4
"21520","kitchette",1
"21521","kitchie",1
"21522","kitchin",1
"21523","kitchinette",1
"21524","kitchn",1
"21525","kite",1
"21526","kitechen",1
"21527","kithchen",2
"21528","kithen",1
"21529","kits",10
"21530","kitted",29
"21531","kitten",5
"21532","kittens",2
"21533","kitties",28
"21534","kittredge",3
"21535","kitty",25
"21536","kiwi",1
"21537","kiwis",1
"21538","kj",17
"21539","kj's",7
"21540","kjekt",2
"21541","kjelleren",1
"21542","kjempebra",2
"21543","kjempefint",2
"21544","kjin",2
"21545","kjin's",1
"21546","kjs",1
"21547","kk",1
"21548","kl",2
"21549","klaar",7
"21550","klachten",1
"21551","klaga",1
"21552","klagen",2
"21553","klappt",3
"21554","klappte",4
"21555","klapptisch",1
"21556","klar",7
"21557","klarade",1
"21558","klare",3
"21559","klart",2
"21560","klasse",9
"21561","klassiek",1
"21562","klassz",1
"21563","klebeband",1
"21564","kledingstuk",1
"21565","kleenex",17
"21566","kleidung",2
"21567","klein",34
"21568","kleine",40
"21569","kleinen",37
"21570","kleiner",8
"21571","kleinere",1
"21572","kleineren",1
"21573","kleineres",1
"21574","kleines",19
"21575","kleinigkeit",1
"21576","kleinigkeiten",5
"21577","kleinkind",1
"21578","kleinod",1
"21579","kleren",1
"21580","klimaanlage",29
"21581","klimaanlagen",1
"21582","klimatisiert",2
"21583","klimatizace",1
"21584","klimatyzacje",1
"21585","klio",1
"21586","klo",1
"21587","klockan",1
"21588","klopapier",1
"21589","klopt",2
"21590","kluis",1
"21591","km",16
"21592","kmart",1
"21593","kms",3
"21594","kn",1
"21595","knack",3
"21596","knacks",5
"21597","knapp",3
"21598","knappen",1
"21599","knee",33
"21600","kneeland",3
"21601","knees",36
"21602","kneipe",1
"21603","kneipen",1
"21604","knick",4
"21605","knickknacks",2
"21606","knife",17
"21607","knifes",1
"21608","knight",1
"21609","knistert",1
"21610","knit",2
"21611","knitting",3
"21612","knives",44
"21613","knob",26
"21614","knobs",9
"21615","knoch",1
"21616","knock",25
"21617","knocked",22
"21618","knockers",1
"21619","knocking",22
"21620","knockout",2
"21621","knocks",2
"21622","knolege",1
"21623","knot",1
"21624","knotch",2
"21625","knowing",148
"21626","knowledgable",38
"21627","knowledge",161
"21628","knowledgeable",204
"21629","knowledgeably",1
"21630","knowledgeble",1
"21631","knowlege",2
"21632","knus",1
"21633","knusprige",1
"21634","ko",15
"21635","kochen",11
"21636","kochgeschirr",1
"21637","kochherd",1
"21638","kode",1
"21639","kodi",1
"21640","koel",1
"21641","koelkast",14
"21642","koelkastje",1
"21643","koeppel's",2
"21644","koffer",5
"21645","koffern",2
"21646","koffertene",1
"21647","koffie",7
"21648","koffieapparaat",1
"21649","koffiemachine",1
"21650","koffiezetapparaat",1
"21651","koh",1
"21652","kohi's",1
"21653","koi",3
"21654","koken",1
"21655","kokoinen",1
"21656","koll",1
"21657","kollegen",1
"21658","koloniale",1
"21659","kom",2
"21660","kombiniert",1
"21661","kombucha",2
"21662","komen",6
"21663","komentarz",1
"21664","komfort",5
"21665","komfortabel",18
"21666","komfortable",2
"21667","komfortables",2
"21668","komisch",1
"21669","komma",1
"21670","komme",16
"21671","kommen",82
"21672","kommentiert",1
"21673","kommer",5
"21674","kommode",1
"21675","kommt",30
"21676","kommunicera",2
"21677","kommunikasjon",1
"21678","kommunikation",103
"21679","kommunikationen",3
"21680","kommunikationer",3
"21681","kommunikativ",4
"21682","kommunikativer",2
"21683","kommunikointi",1
"21684","kommunilation",1
"21685","kommunizieren",1
"21686","kommuniziert",1
"21687","komoden",1
"21688","kompakt",1
"21689","kompetent",1
"21690","kompetente",1
"21691","kompetenter",1
"21692","kompfortable",1
"21693","komplett",3
"21694","komplette",3
"21695","kompletten",1
"21696","kompletter",1
"21697","komplizierte",1
"21698","komt",3
"21699","komthij",1
"21700","komunikacja",2
"21701","kon",3
"21702","koncu",1
"21703","konden",7
"21704","konferent",1
"21705","konfort",1
"21706","konfortabel",1
"21707","konforu",1
"21708","kong",6
"21709","kongress",2
"21710","konkret",2
"21711","konnte",35
"21712","konnten",52
"21713","konstantino",3
"21714","konstantino's",2
"21715","konstantinos",53
"21716","konstantinos's",7
"21717","konstig",1
"21718","konstmuseerna",1
"21719","kontakbereit",1
"21720","kontakcie",1
"21721","kontakt",37
"21722","kontaktaufnahme",2
"21723","kontakte",1
"21724","kontaktede",1
"21725","kontaktieren",1
"21726","kontaktiert",1
"21727","kontaktowy",1
"21728","konum",1
"21729","konumu",3
"21730","konusundaki",2
"21731","kooky",2
"21732","kool",1
"21733","kopje",1
"21734","koppels",1
"21735","kopper",1
"21736","korb",1
"21737","korea",5
"21738","korean",25
"21739","korrekt",1
"21740","kort",4
"21741","kortare",1
"21742","kortom",1
"21743","kortste",1
"21744","koruma",1
"21745","korvatulppapakkaukset",1
"21746","koselig",2
"21747","koseligt",1
"21748","kost",1
"21749","kosta",13
"21750","kosta's",8
"21751","kostar",2
"21752","kostas",278
"21753","kostas's",7
"21754","kostenfrei",1
"21755","kostenlos",6
"21756","kostenlose",8
"21757","kostenlosem",1
"21758","kostenlosen",2
"21759","kostenloser",2
"21760","koster",1
"21761","kostet",1
"21762","kostets",1
"21763","kostos",1
"21764","kotas",1
"21765","kotoisa",2
"21766","kotoisan",1
"21767","kotoisassa",1
"21768","koud",2
"21769","koupelna",1
"21770","kozel",1
"21771","kr",12
"21772","kr's",5
"21773","krank",1
"21774","kredi",1
"21775","kreeg",2
"21776","kregen",2
"21777","kreistina",1
"21778","kreuig",1
"21779","kriegsschiffen",1
"21780","krijgen",1
"21781","krijgt",2
"21782","kris",7
"21783","krishna",83
"21784","krishna's",22
"21785","krishnas",1
"21786","krisina",1
"21787","krissi",1
"21788","krista",1
"21789","kristen",21
"21790","kristen's",2
"21791","kristie",1
"21792","kristima",1
"21793","kristin",5
"21794","kristina",381
"21795","kristina's",82
"21796","kristinas",2
"21797","kristine",3
"21798","kritikpunkt",3
"21799","kritisieren",1
"21800","krm",1
"21801","kroku",1
"21802","kruegur",1
"21803","krug",1
"21804","krummen",1
"21805","krups",1
"21806","krystal",2
"21807","krysti",21
"21808","krysti's",7
"21809","krystyna",12
"21810","krystyna's",8
"21811","ks",2
"21812","ktorych",1
"21813","kuala",1
"21814","kuan",2
"21815","kuan's",3
"21816","kuchen",2
"21817","kuchni",2
"21818","kuchnia",4
"21819","kuchnie",1
"21820","kuddle",1
"21821","kudos",19
"21822","kueche",1
"21823","kuechenausstattung",1
"21824","kuerig",26
"21825","kuin",1
"21826","kulinarische",1
"21827","kulkea",2
"21828","kulkemaan",1
"21829","kulkemista",1
"21830","kulkuyhteydet",1
"21831","kulkuyhteyksien",1
"21832","kullanana",1
"21833","kun",8
"21834","kunde",4
"21835","kung",1
"21836","kunju's",1
"21837","kunna",1
"21838","kunne",5
"21839","kunnen",6
"21840","kunt",6
"21841","kureg",1
"21842","kureig",3
"21843","kurics",1
"21844","kurig",5
"21845","kuring",1
"21846","kurmak",1
"21847","kursad",13
"21848","kursad's",3
"21849","kurt",32
"21850","kurt's",14
"21851","kurts",1
"21852","kurz",11
"21853","kurzaufenthalt",2
"21854","kurze",5
"21855","kurzen",9
"21856","kurzer",9
"21857","kurzfristig",3
"21858","kurzfristige",1
"21859","kurztrip",3
"21860","kurzzeit",1
"21861","kurzzeitbostoner",1
"21862","kuschelig",1
"21863","kuscheligen",1
"21864","kuuluu",1
"21865","kuvauksen",1
"21866","kuvauksessakin",1
"21867","kvalitetan",1
"21868","kvarter",8
"21869","kvarteret",3
"21870","kvarters",1
"21871","kwaliteit",2
"21872","kwaliteitverhouding",1
"21873","kwam",2
"21874","kwamen",3
"21875","kwartiertje",3
"21876","kwith",1
"21877","kyella",3
"21878","kyla",1
"21879","kyle",40
"21880","kyle's",19
"21881","kyles",2
"21882","kylie's",1
"21883","kylpyhuone",1
"21884","kym",1
"21885","kyo",1
"21886","l'a",1
"21887","l'abitazione",3
"21888","l'abondance",1
"21889","l'absence",4
"21890","l'accesso",1
"21891","l'acceuil",2
"21892","l'accoglienza",7
"21893","l'accueil",36
"21894","l'acheter",1
"21895","l'action",1
"21896","l'adresse",3
"21897","l'aeroport",1
"21898","l'aeroporto",1
"21899","l'affaire",1
"21900","l'ai",1
"21901","l'aide",1
"21902","l'aile",1
"21903","l'air",6
"21904","l'aise",27
"21905","l'aller",1
"21906","l'alloggio",8
"21907","l'allotjament",1
"21908","l'ambiance",6
"21909","l'ancienne",1
"21910","l'anfitrio",1
"21911","l'anglais",1
"21912","l'angolo",1
"21913","l'animation",2
"21914","l'anniversaire",1
"21915","l'annonce",26
"21916","l'annuncio",2
"21917","l'apartament",1
"21918","l'apartement",1
"21919","l'apartment",1
"21920","l'app",1
"21921","l'appart",13
"21922","l'appartamento",44
"21923","l'appartement",459
"21924","l'appratement",1
"21925","l'aquarium",2
"21926","l'architecture",2
"21927","l'areoporto",1
"21928","l'aria",2
"21929","l'ascensore",1
"21930","l'aspect",1
"21931","l'aspetto",1
"21932","l'aspirateur",1
"21933","l'atout",1
"21934","l'attente",1
"21935","l'attention",1
"21936","l'auberge",2
"21937","l'auto",5
"21938","l'autobus",3
"21939","l'automobile",1
"21940","l'autoroute",3
"21941","l'autre",5
"21942","l'avance",1
"21943","l'avenue",1
"21944","l'avions",1
"21945","l'avoir",2
"21946","l'avons",9
"21947","l'ayons",2
"21948","l'eau",9
"21949","l'ecoute",1
"21950","l'edificio",1
"21951","l'emplacement",47
"21952","l'en",1
"21953","l'endroit",49
"21954","l'energie",1
"21955","l'ensemble",17
"21956","l'entend",1
"21957","l'entrata",1
"21958","l'entree",1
"21959","l'entreprise",1
"21960","l'entretien",1
"21961","l'environnement",4
"21962","l'equipatge",1
"21963","l'escalier",4
"21964","l'espace",9
"21965","l'espai",1
"21966","l'esperienza",3
"21967","l'esprit",4
"21968","l'essentiel",3
"21969","l'essuyer",1
"21970","l'est",2
"21971","l'estada",2
"21972","l'estee",1
"21973","l'etroiteresse",1
"21974","l'excellent",1
"21975","l'exception",2
"21976","l'habitant",2
"21977","l'habitude",1
"21978","l'heure",6
"21979","l'histoire",1
"21980","l'ho",1
"21981","l'horloge",1
"21982","l'host",5
"21983","l'hote",1
"21984","l'hotel",2
"21985","l'hotesse",1
"21986","l'humour",1
"21987","l'hyper",1
"21988","l'idea",1
"21989","l'illusion",1
"21990","l'image",7
"21991","l'imaginer",1
"21992","l'immeuble",23
"21993","l'immondizia",1
"21994","l'impression",12
"21995","l'improviste",1
"21996","l'incontournable",1
"21997","l'indique",1
"21998","l'industrie",1
"21999","l'information",1
"22000","l'insonorisation",1
"22001","l'installation",2
"22002","l'instant",1
"22003","l'intention",2
"22004","l'intera",1
"22005","l'internet",1
"22006","l'interno",1
"22007","l'isolation",3
"22008","l'occasion",10
"22009","l'ocean",1
"22010","l'odeur",3
"22011","l'oeil",1
"22012","l'on",32
"22013","l'ont",1
"22014","l'orario",2
"22015","l'organisation",4
"22016","l'ottimo",1
"22017","l'ouest",1
"22018","l's",7
"22019","l'ubicazione",1
"22020","l'ultimo",1
"22021","l'un",2
"22022","l'une",5
"22023","l'unica",1
"22024","l'unique",2
"22025","l'universitat",1
"22026","l'uomo",1
"22027","l'usage",1
"22028","l'uso",1
"22029","l'uss",1
"22030","l'utilisation",2
"22031","l'utilise",1
"22032","la",4459
"22033","laadukkaat",1
"22034","laagdrempelig",1
"22035","laat",2
"22036","laatste",1
"22037","laatu",1
"22038","lab",15
"22039","label",7
"22040","labeled",76
"22041","labeling",3
"22042","labelled",11
"22043","labels",29
"22044","labil",1
"22045","labor",24
"22046","laboratories",1
"22047","laboratorio",1
"22048","labors",1
"22049","labour",1
"22050","labradoodle",2
"22051","labrador",3
"22052","labs",1
"22053","labyrinthine",1
"22054","lac",1
"22055","lacated",1
"22056","lacation",2
"22057","lace",7
"22058","lacey",25
"22059","lacey's",10
"22060","lack",267
"22061","lacked",48
"22062","lacking",66
"22063","lacks",37
"22064","lacquer",1
"22065","lacrosse",2
"22066","lactose",4
"22067","lad",3
"22068","ladder",26
"22069","ladders",6
"22070","laden",2
"22071","ladies",63
"22072","ladite",1
"22073","ladny",1
"22074","lado",32
"22075","lados",8
"22076","lads",1
"22077","lady",161
"22078","lady's",2
"22079","lafayette",1
"22080","lag",34
"22081","lage",191
"22082","lagen",6
"22083","lager",7
"22084","lagerfeuerromantik",1
"22085","laget",1
"22086","laggage",1
"22087","lagged",11
"22088","lagger",1
"22089","lagging",1
"22090","lago",3
"22091","lagom",1
"22092","lagt",1
"22093","laid",354
"22094","laidback",6
"22095","laim's",1
"22096","lair",1
"22097","lais",136
"22098","lais's",7
"22099","laissait",2
"22100","laissant",5
"22101","laisse",16
"22102","laissent",2
"22103","laisser",22
"22104","laisserai",1
"22105","laisserais",1
"22106","laissez",1
"22107","laissions",1
"22108","lait",3
"22109","lake",47
"22110","laken",2
"22111","laker",1
"22112","lakes",2
"22113","lakomyj",1
"22114","lala",2
"22115","lalo",1
"22116","lamb",3
"22117","lambert",1
"22118","lambert's",2
"22119","lame",2
"22120","lamentablemente",1
"22121","lamentamos",1
"22122","lamenting",1
"22123","laminate",3
"22124","laminated",9
"22125","laminations",1
"22126","lamp",82
"22127","lampe",1
"22128","lamplit",1
"22129","lamppost",2
"22130","lamps",57
"22131","lampshade",1
"22132","lampshades",1
"22133","lamson",4
"22134","lan",6
"22135","lana",92
"22136","lana's",23
"22137","lanas",1
"22138","lance",153
"22139","lance's",19
"22140","lances",2
"22141","lanche",1
"22142","lanches",1
"22143","lanchinho",1
"22144","lanchonete",1
"22145","land",65
"22146","landed",74
"22147","landestypische",1
"22148","landfill",1
"22149","landing",84
"22150","landings",4
"22151","landlady",12
"22152","landline",3
"22153","landlord",126
"22154","landlord's",1
"22155","landlords",9
"22156","landmark",18
"22157","landmarks",127
"22158","landowners",1
"22159","landry",1
"22160","lands",1
"22161","landscape",4
"22162","landscaped",7
"22163","landscapes",1
"22164","landscaping",10
"22165","landwer",1
"22166","lane",23
"22167","lanes",10
"22168","laneway",2
"22169","lang",2
"22170","lange",4
"22171","langen",3
"22172","langer",1
"22173","langsam",4
"22174","language",20
"22175","languages",10
"22176","languardia",1
"22177","langue",1
"22178","langues",2
"22179","lanka",1
"22180","lanning",1
"22181","lantern",3
"22182","lanterns",7
"22183","lap",13
"22184","laps",1
"22185","lapse",1
"22186","laptop",78
"22187","laptops",5
"22188","laquelle",3
"22189","lar",1
"22190","lara",88
"22191","lara's",20
"22192","laranja",3
"22193","larder",3
"22194","lare",1
"22195","larga",3
"22196","largas",3
"22197","largement",5
"22198","larger",442
"22199","largest",22
"22200","largo",7
"22201","larks",1
"22202","larry",103
"22203","larry's",29
"22204","larsen",1
"22205","larz",3
"22206","las",433
"22207","lasagna",7
"22208","lascia",2
"22209","lasciare",3
"22210","lasciasse",1
"22211","lasciato",4
"22212","lashes",1
"22213","lashings",1
"22214","laslty",1
"22215","lassen",7
"22216","lasses",1
"22217","lasst",1
"22218","lasted",15
"22219","lasting",7
"22220","lastly",103
"22221","lasts",4
"22222","latch",7
"22223","latched",3
"22224","latches",2
"22225","latching",1
"22226","late",2849
"22227","lateinamerikanischen",1
"22228","laten",2
"22229","latex",1
"22230","lath",1
"22231","latin",26
"22232","latina",4
"22233","latinamerican",1
"22234","latino",14
"22235","latinoamericanos",1
"22236","latinos",7
"22237","latinoviertel",1
"22238","latitude",1
"22239","lato",1
"22240","latschen",1
"22241","latte",9
"22242","lattes",5
"22243","latvia",1
"22244","lau",1
"22245","laude",1
"22246","laudry",1
"22247","lauf",1
"22248","laufdistanz",1
"22249","laufen",6
"22250","laufenden",1
"22251","laufweg",1
"22252","laufwege",1
"22253","laufweite",1
"22254","laugh",12
"22255","laughable",1
"22256","laughably",1
"22257","laughed",5
"22258","laughing",8
"22259","laughlin",1
"22260","laughs",8
"22261","laught",1
"22262","laughter",7
"22263","launch",24
"22264","launched",1
"22265","launching",30
"22266","launchpad",2
"22267","launday",1
"22268","launder",3
"22269","laundered",6
"22270","launderette",5
"22271","launderettes",1
"22272","laundrette",5
"22273","laundrettes",1
"22274","laundries",1
"22275","laundromat",66
"22276","laundromats",11
"22277","laundry",988
"22278","laundrymat",3
"22279","laundrymats",1
"22280","laundryomat",1
"22281","laundy",1
"22282","laura",269
"22283","laura's",80
"22284","laurel",2
"22285","laurel's",4
"22286","lauren",101
"22287","lauren's",27
"22288","laurent",2
"22289","laurie",22
"22290","laurie's",8
"22291","laut",27
"22292","laute",5
"22293","lauten",1
"22294","lauter",1
"22295","lav",1
"22296","lava",3
"22297","lavabo",2
"22298","lavabos",1
"22299","lavadora",18
"22300","lavage",2
"22301","lavamanos",1
"22302","lavamos",1
"22303","lavanderia",6
"22304","lavanderias",1
"22305","lavanderie",1
"22306","lavar",4
"22307","lavarropa",2
"22308","lavarropas",1
"22309","lavastoviglie",2
"22310","lavatory",1
"22311","lavatrice",5
"22312","lavavajillas",2
"22313","lave",22
"22314","lavello",1
"22315","lavender",4
"22316","laver",21
"22317","laverie",5
"22318","lavish",5
"22319","lavishly",1
"22320","lavorava",1
"22321","lavori",1
"22322","lavoro",5
"22323","law",85
"22324","law's",4
"22325","lawaai",2
"22326","lawaaierig",1
"22327","lawerence",1
"22328","lawn",15
"22329","lawned",1
"22330","lawns",1
"22331","lawrence",9
"22332","laws",35
"22333","lawton",1
"22334","lawyer",1
"22335","lax",3
"22336","lay",117
"22337","layed",12
"22338","layer",15
"22339","layered",1
"22340","layers",13
"22341","laying",20
"22342","layla",1
"22343","layout",321
"22344","layout's",1
"22345","layover",149
"22346","layovers",12
"22347","lays",4
"22348","laz",4
"22349","lazaro",1
"22350","laze",1
"22351","lazienka",2
"22352","lazies",1
